,molecule_chembl_id,canonical_smiles,pIC50,fp
558,CHEMBL3690124,Cc1nc2cc(F)ccc2n1-c1ccc(C(=O)NC2CC2)s1,6.982966660701219,[1 1 0 ... 0 0 0]
559,CHEMBL3690115,CCCNC(=O)c1ccc(N2CCc3ccccc32)s1,4.522878745280337,[1 1 0 ... 0 0 0]
560,CHEMBL3690143,O=C(NC1CC1)c1ccc(-n2cnc3cc(F)ccc32)s1,7.236572006437063,[1 1 0 ... 0 0 0]
561,CHEMBL2012825,O=C(NC1CCC1)c1ccc(-n2cnc3ccccc32)s1,6.3788237182249645,[1 1 0 ... 0 0 0]
562,CHEMBL3690106,CCCNC(=O)c1ccc(N2CCCC2)s1,3.6020599913279625,[1 1 0 ... 0 0 0]
563,CHEMBL3690127,CCCN(C)C(=O)c1ccc(-n2cnc3ccccc32)s1,4.522878745280337,[1 0 0 ... 0 0 0]
564,CHEMBL3690113,CCCNC(=O)c1ccc(N2CCSc3ccccc32)s1,5.036212172654444,[1 1 0 ... 0 0 0]
565,CHEMBL3694232,Cn1c(-c2ccc(-c3nc4ccccc4n3C)s2)nc2ccccc21,4.522878745280337,[0 0 0 ... 0 0 0]
566,CHEMBL3694235,CCCCC(O)c1ccc(-n2cnc3ccccc32)s1,4.522878745280337,[1 1 0 ... 0 0 0]
567,CHEMBL2012820,CNC(=O)c1ccc(-n2cnc3ccccc32)s1,5.96818772866963,[0 0 0 ... 0 0 0]
568,CHEMBL2012822,CCCNC(=O)c1ccc(-n2cnc3ccccc32)s1,6.153044674980176,[1 0 0 ... 0 0 0]
569,CHEMBL2012822,CCCNC(=O)c1ccc(-n2cnc3ccccc32)s1,6.154901959985743,[1 0 0 ... 0 0 0]
570,CHEMBL3690130,CCNC(=O)c1ccc(-n2c(C)nc3cc(Cl)ccc32)s1,7.026872146400302,[0 0 0 ... 0 0 0]
571,CHEMBL1234899,Cc1nc2cc(OC(F)(F)F)ccc2n1-c1ccc(C(=O)NC2CC2)s1,7.1938200260161125,[1 1 0 ... 0 0 0]
572,CHEMBL2012827,O=C(NC1CCCC1)c1ccc(-n2cnc3ccccc32)s1,5.6010189333418685,[1 1 1 ... 0 0 0]
573,CHEMBL2012824,O=C(NC1CC1)c1ccc(-n2cnc3ccccc32)s1,7.251811972993799,[1 1 0 ... 0 0 0]
574,CHEMBL3690128,CCCNC(=O)c1ccc(-n2c(C)nc3cc(F)ccc32)s1,6.30189945437661,[1 0 0 ... 0 0 0]
575,CHEMBL3690149,Cc1nc(-c2ccc(F)cc2)cn1-c1ccc(C(=O)NC2CC2)s1,6.619788758288394,[1 1 0 ... 0 0 0]
576,CHEMBL3694244,Cc1nc2cc(F)c(F)cc2n1-c1ccc(C(=O)NC2CC2)s1,6.978810700930062,[1 1 0 ... 0 0 0]
577,CHEMBL3690118,O=C(c1ccc(-n2cnc3ccccc32)s1)N1CCCC1,4.522878745280337,[1 1 0 ... 0 0 0]
578,CHEMBL2012829,Cc1nc2ccccc2n1-c1ccc(C(=O)NC2CC2)s1,7.130768280269024,[1 1 0 ... 0 0 0]
579,CHEMBL3690119,O=C(NCCO)c1ccc(-n2cnc3ccccc32)s1,4.853871964321762,[1 0 0 ... 0 0 0]
580,CHEMBL3690129,CCCNC(=O)c1ccc(-n2c(C)nc3cc(Cl)ccc32)s1,6.621602099051862,[1 0 0 ... 0 0 0]
581,CHEMBL475813,Cc1cc(Nc2ccc3ccccc3c2)n2ncnc2n1,7.327902142064283,[0 0 0 ... 0 0 0]
582,CHEMBL3818535,Cc1cc(=O)n2nc(SCc3ccc(Cl)cc3)nc2[nH]1,6.0,[1 0 0 ... 0 0 0]
583,CHEMBL475813,Cc1cc(Nc2ccc3ccccc3c2)n2ncnc2n1,7.187086643357144,[0 0 0 ... 0 0 0]
584,CHEMBL4464362,O=C(NCC(c1ccccc1)c1ccccc1)c1nonc1O,4.1249387366083,[0 0 0 ... 0 0 0]
585,CHEMBL4517934,O=C(NCC(c1ccccc1)c1ccccc1)c1nsnc1O,4.920818753952375,[0 0 0 ... 0 0 0]
586,CHEMBL4436588,O=C(NCc1ccccc1)c1nsnc1O,4.455931955649724,[0 0 0 ... 0 0 0]
587,CHEMBL4437588,Cn1cc(C(=O)NCC(c2ccccc2)c2ccccc2)c(O)n1,3.6020599913279625,[0 0 0 ... 0 0 0]
588,CHEMBL4526067,Cc1c(C(=O)NCC(c2ccccc2)c2ccccc2)c(O)nn1C,3.6020599913279625,[0 0 0 ... 0 0 0]
589,CHEMBL4457827,Cn1nc(O)c(C(=O)O)c1COc1ccccc1,4.721246399047171,[0 0 0 ... 0 0 0]
590,CHEMBL4514989,Cn1nc(O)c(C(=O)O)c1CNc1ccccc1,4.795880017344075,[0 0 0 ... 0 0 0]
591,CHEMBL4451149,CN(Cc1c(C(=O)O)c(O)nn1C)c1ccccc1,4.638272163982407,[0 0 0 ... 0 0 0]
592,CHEMBL4514633,Cn1nc(O)c(C(=O)O)c1CSc1ccccc1,4.6020599913279625,[0 0 0 ... 0 0 0]
593,CHEMBL4458056,Cn1nc(O)c(C(=O)O)c1COc1cccc(C(F)(F)F)c1,5.552841968657781,[0 0 0 ... 0 0 0]
594,CHEMBL4539458,Cn1nc(O)c(C(=O)O)c1COc1ccc(C(F)(F)F)cc1,5.275724130399211,[0 0 0 ... 0 0 0]
595,CHEMBL4440085,CCOC(=O)c1c(O)nn(C)c1COc1ccccc1,3.6020599913279625,[0 0 0 ... 0 0 0]
596,CHEMBL4544292,CCOc1nn(C)c(COc2ccccc2)c1C(=O)O,3.6020599913279625,[0 0 0 ... 0 0 0]
597,CHEMBL4569109,Cn1nc(OCC2CC2)c(C(=O)O)c1COc1ccccc1,3.6020599913279625,[1 1 0 ... 0 0 0]
598,CHEMBL4568957,Cn1nc(OCc2ccccc2)c(C(=O)O)c1COc1ccccc1,3.6020599913279625,[0 0 0 ... 0 0 0]
599,CHEMBL4449622,Cn1nc(O)c(C(N)=O)c1COc1ccccc1,3.6020599913279625,[0 0 0 ... 0 0 0]
600,CHEMBL1956285,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1,8.0,[0 0 0 ... 0 0 0]
601,CHEMBL4545127,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)c(F)c2)n2nc(C(C)(F)F)nc2n1,8.0,[0 0 0 ... 0 0 0]
